Year,Semester,World region,Country,Administrative Division,Disease,Serotype/Subtype/Genotype,Animal Category,Species,Event_id,Outbreak_id,New outbreaks,Susceptible,Measuring units,Cases,Killed and disposed of,Slaughtered,Deaths,Vaccinated
2023,Jan-Jun 2023,Europe,Poland,"Płock","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"",-,-,1,-,-,-,-,-,-,-
2023,Jan-Jun 2023,Europe,Poland,"Płock","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"Common Tern",-,-,-,-,Animal,5,-,-,5,-
2023,Jan-Jun 2023,Europe,Poland,"Polish Exclusive Economic Zone","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"",-,-,3,-,-,-,-,-,-,-
2023,Jan-Jun 2023,Europe,Poland,"Polish Exclusive Economic Zone","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"Black-headed Gull",-,-,-,-,Animal,4,-,-,4,-
2023,Jan-Jun 2023,Europe,Poland,"Polish Exclusive Economic Zone","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"Common Tern",-,-,-,-,Animal,1,-,-,1,-
2023,Jan-Jun 2023,Europe,Poland,"Polish Exclusive Economic Zone","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"Mute Swan",-,-,-,-,Animal,3,-,-,3,-
2023,Jan-Jun 2023,Europe,Poland,"Poznań (City)","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"",-,-,1,-,-,-,-,-,-,-
2023,Jan-Jun 2023,Europe,Poland,"Poznań (City)","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"Black-headed Gull",-,-,-,-,Animal,1,-,-,1,-
2023,Jan-Jun 2023,Europe,Poland,"Poznań","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"",-,-,2,-,-,-,-,-,-,-
2023,Jan-Jun 2023,Europe,Poland,"Poznań","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"Black-headed Gull",-,-,-,-,Animal,4,-,-,4,-
2023,Jan-Jun 2023,Europe,Poland,"Poznań","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"Mediterranean Gull",-,-,-,-,Animal,6,-,-,6,-
2023,Jan-Jun 2023,Europe,Poland,"Pszczyna","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"",-,-,1,-,-,-,-,-,-,-
2023,Jan-Jun 2023,Europe,Poland,"Pszczyna","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"Phasianidae (unidentified)",-,-,-,30,Animal,30,28,-,2,-
2023,Jan-Jun 2023,Europe,Poland,"Puck","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"",-,-,12,-,-,-,-,-,-,-
2023,Jan-Jun 2023,Europe,Poland,"Puck","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"Mallard",-,-,-,-,Animal,1,-,-,1,-
2023,Jan-Jun 2023,Europe,Poland,"Puck","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"Mute Swan",-,-,-,-,Animal,24,-,-,24,-
2023,Jan-Jun 2023,Europe,Poland,"Racibórz","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"",-,-,2,-,-,-,-,-,-,-
2023,Jan-Jun 2023,Europe,Poland,"Racibórz","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"Black-headed Gull",-,-,-,-,Animal,10,-,-,10,-
2023,Jan-Jun 2023,Europe,Poland,"Radzyń Podlaski","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"",-,-,1,-,-,-,-,-,-,-
2023,Jan-Jun 2023,Europe,Poland,"Radzyń Podlaski","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"Black-headed Gull",-,-,-,-,Animal,5,-,-,5,-
2023,Jan-Jun 2023,Europe,Poland,"Rypin","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"",-,-,2,-,-,-,-,-,-,-
2023,Jan-Jun 2023,Europe,Poland,"Rypin","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"Black-headed Gull",-,-,-,-,Animal,11,-,-,11,-
2023,Jan-Jun 2023,Europe,Poland,"Sławno","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"",-,-,1,-,-,-,-,-,-,-
2023,Jan-Jun 2023,Europe,Poland,"Sławno","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"Herring Gull",-,-,-,-,Animal,1,-,-,1,-
2023,Jan-Jun 2023,Europe,Poland,"Słupca","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"",-,-,3,-,-,-,-,-,-,-
2023,Jan-Jun 2023,Europe,Poland,"Słupca","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"Black-headed Gull",-,-,-,-,Animal,22,-,-,22,-
2023,Jan-Jun 2023,Europe,Poland,"Szczecin","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"",-,-,1,-,-,-,-,-,-,-
2023,Jan-Jun 2023,Europe,Poland,"Szczecin","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"Black-headed Gull",-,-,-,-,Animal,5,-,-,5,-
2023,Jan-Jun 2023,Europe,Poland,"Sztum","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"",-,-,1,-,-,-,-,-,-,-
2023,Jan-Jun 2023,Europe,Poland,"Sztum","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"Black-headed Gull",-,-,-,-,Animal,5,-,-,5,-
2023,Jan-Jun 2023,Europe,Poland,"Tarnów","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"",-,-,2,-,-,-,-,-,-,-
2023,Jan-Jun 2023,Europe,Poland,"Tarnów","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"Black-headed Gull",-,-,-,-,Animal,7,-,-,7,-
2023,Jan-Jun 2023,Europe,Poland,"Tarnów","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"White Stork",-,-,-,-,Animal,1,-,-,1,-
2023,Jan-Jun 2023,Europe,Poland,"Toruń (City)","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"",-,-,1,-,-,-,-,-,-,-
2023,Jan-Jun 2023,Europe,Poland,"Toruń (City)","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"Mute Swan",-,-,-,-,Animal,2,-,-,2,-
2023,Jan-Jun 2023,Europe,Poland,"Trzebnica","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"",-,-,1,-,-,-,-,-,-,-
2023,Jan-Jun 2023,Europe,Poland,"Trzebnica","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"Black-headed Gull",-,-,-,-,Animal,10,-,-,10,-
2023,Jan-Jun 2023,Europe,Poland,"Trzebnica","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"Common Tern",-,-,-,-,Animal,10,-,-,10,-
2023,Jan-Jun 2023,Europe,Poland,"Turek","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"",-,-,1,-,-,-,-,-,-,-
2023,Jan-Jun 2023,Europe,Poland,"Turek","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"Black-headed Gull",-,-,-,-,Animal,5,-,-,5,-
2023,Jan-Jun 2023,Europe,Poland,"Wałbrzych","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"",-,-,1,-,-,-,-,-,-,-
2023,Jan-Jun 2023,Europe,Poland,"Wałbrzych","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"Black-headed Gull",-,-,-,-,Animal,1,-,-,1,-
2023,Jan-Jun 2023,Europe,Poland,"Warszaw Zachodni","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"",-,-,1,-,-,-,-,-,-,-
2023,Jan-Jun 2023,Europe,Poland,"Warszaw Zachodni","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"Herring Gull",-,-,-,-,Animal,8,-,-,8,-
2023,Jan-Jun 2023,Europe,Poland,"Warszawa","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"",-,-,1,-,-,-,-,-,-,-
2023,Jan-Jun 2023,Europe,Poland,"Warszawa","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"Black-headed Gull",-,-,-,-,Animal,3,-,-,3,-
2023,Jan-Jun 2023,Europe,Poland,"Węgrów","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"",-,-,1,-,-,-,-,-,-,-
2023,Jan-Jun 2023,Europe,Poland,"Węgrów","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"Black-headed Gull",-,-,-,-,Animal,1,-,-,1,-
2023,Jan-Jun 2023,Europe,Poland,"Wieliczka","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"",-,-,2,-,-,-,-,-,-,-
2023,Jan-Jun 2023,Europe,Poland,"Wieliczka","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"Black-headed Gull",-,-,-,-,Animal,9,-,-,9,-
2023,Jan-Jun 2023,Europe,Poland,"Włocławek","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"",-,-,1,-,-,-,-,-,-,-
2023,Jan-Jun 2023,Europe,Poland,"Włocławek","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"Black-headed Gull",-,-,-,-,Animal,5,-,-,5,-
2023,Jan-Jun 2023,Europe,Poland,"Wrocław (City)","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"",-,-,1,-,-,-,-,-,-,-
2023,Jan-Jun 2023,Europe,Poland,"Wrocław (City)","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"Black-headed Gull",-,-,-,-,Animal,1,-,-,1,-
2023,Jan-Jun 2023,Europe,Poland,"Wrocław","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"",-,-,1,-,-,-,-,-,-,-
2023,Jan-Jun 2023,Europe,Poland,"Wrocław","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"Black-headed Gull",-,-,-,-,Animal,1,-,-,1,-
2023,Jan-Jun 2023,Europe,Poland,"Ząbkowice Śląskie","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"",-,-,1,-,-,-,-,-,-,-
2023,Jan-Jun 2023,Europe,Poland,"Ząbkowice Śląskie","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"Black-headed Gull",-,-,-,-,Animal,6,-,-,6,-
2023,Jan-Jun 2023,Europe,Poland,"Zambrów","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"",-,-,1,-,-,-,-,-,-,-
2023,Jan-Jun 2023,Europe,Poland,"Zambrów","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"Black-headed Gull",-,-,-,-,Animal,1,-,-,1,-
2023,Jan-Jun 2023,Europe,Poland,"Żnin","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"",-,-,1,-,-,-,-,-,-,-
2023,Jan-Jun 2023,Europe,Poland,"Żnin","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"Bean Goose",-,-,-,-,Animal,3,-,-,3,-
2023,Jan-Jun 2023,Europe,Poland,"Zwoleń","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"",-,-,1,-,-,-,-,-,-,-
2023,Jan-Jun 2023,Europe,Poland,"Zwoleń","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"Black-headed Gull",-,-,-,-,Animal,10,-,-,10,-
2023,Jan-Jun 2023,Europe,Poland,"Żyrardów","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"",-,-,1,-,-,-,-,-,-,-
2023,Jan-Jun 2023,Europe,Poland,"Żyrardów","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"Black-headed Gull",-,-,-,-,Animal,2,-,-,2,-
2023,Jul-Dec 2023,Africa,South Africa,"Eastern Cape","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","not typed",Domestic,"Birds",-,-,-,-,Animal,-,-,-,-,-
2023,Jul-Dec 2023,Africa,South Africa,"Eastern Cape","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","not typed",Wild,"",-,-,3,-,-,-,-,-,-,-
2023,Jul-Dec 2023,Africa,South Africa,"Eastern Cape","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","not typed",Wild,"Cape cormorant",-,-,-,-,Animal,3,3,0,0,0
2023,Jul-Dec 2023,Africa,South Africa,"Eastern Cape","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","not typed",Wild,"Gray Crowned-Crane",-,-,-,-,Animal,40,0,0,40,0
2023,Jul-Dec 2023,Africa,South Africa,"Eastern Cape","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","not typed",Wild,"Pied crow",-,-,-,-,Animal,1,0,0,1,0
2023,Jul-Dec 2023,Africa,South Africa,"Gauteng","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H7N6",Domestic,"",-,-,2,-,-,-,-,-,-,-
2023,Jul-Dec 2023,Africa,South Africa,"Gauteng","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H7N6",Domestic,"Birds",-,-,-,30,Animal,6,0,0,6,0
2023,Jul-Dec 2023,Africa,South Africa,"Gauteng","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","not typed",Domestic,"",-,-,2,-,-,-,-,-,-,-
2023,Jul-Dec 2023,Africa,South Africa,"KwaZulu-Natal","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","not typed",Domestic,"",-,-,1,-,-,-,-,-,-,-
2023,Jul-Dec 2023,Africa,South Africa,"KwaZulu-Natal","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","not typed",Domestic,"Birds",-,-,-,7,Animal,2,5,0,2,0
2023,Jul-Dec 2023,Africa,South Africa,"KwaZulu-Natal","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","not typed",Wild,"",-,-,1,-,-,-,-,-,-,-
2023,Jul-Dec 2023,Africa,South Africa,"KwaZulu-Natal","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","not typed",Wild,"Swift tern",-,-,-,-,Animal,4,2,0,2,0
2023,Jul-Dec 2023,Africa,South Africa,"North West","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","not typed",Wild,"",-,-,2,-,-,-,-,-,-,-
2023,Jul-Dec 2023,Africa,South Africa,"North West","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","not typed",Wild,"Wildlife (species unspecified)",-,-,-,-,Animal,2,0,0,0,0
2023,Jul-Dec 2023,Africa,South Africa,"Western Cape","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","not typed",Domestic,"",-,-,1,-,-,-,-,-,-,-
2023,Jul-Dec 2023,Africa,South Africa,"Western Cape","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","not typed",Domestic,"Birds",-,-,-,6,Animal,2,0,0,2,0
2023,Jul-Dec 2023,Africa,South Africa,"Western Cape","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","not typed",Wild,"Jackass Penguin",-,-,-,2700,Animal,2,0,0,2,0
2023,Jul-Dec 2023,Americas,Brazil,"Brazilian Exclusive Economic Zone","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"",-,-,10,-,-,-,-,-,-,-
2023,Jul-Dec 2023,Americas,Brazil,"Brazilian Exclusive Economic Zone","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"Cabot's Tern",-,-,-,-,Animal,4,3,0,1,0
2023,Jul-Dec 2023,Americas,Brazil,"Brazilian Exclusive Economic Zone","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"Manx Shearwater",-,-,-,-,Animal,2,1,0,1,0
2023,Jul-Dec 2023,Americas,Brazil,"Brazilian Exclusive Economic Zone","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"Royal Tern",-,-,-,-,Animal,27,4,0,23,0
2023,Jul-Dec 2023,Americas,Brazil,"Brazilian Exclusive Economic Zone","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"South American Tern",-,-,-,-,Animal,1,1,-,0,-
2023,Jul-Dec 2023,Americas,Brazil,"Brazilian Exclusive Economic Zone","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"South-American sea lion",-,-,-,-,Animal,1,0,0,1,0
2023,Jul-Dec 2023,Americas,Brazil,"Espírito Santo","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"",-,-,2,-,-,-,-,-,-,-
2023,Jul-Dec 2023,Americas,Brazil,"Espírito Santo","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"Cabot's Tern",-,-,-,-,Animal,3,0,0,3,0
2023,Jul-Dec 2023,Americas,Brazil,"Espírito Santo","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"Common Tern",-,-,-,-,Animal,-,-,-,-,-
2023,Jul-Dec 2023,Americas,Brazil,"Espírito Santo","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"Royal Tern",-,-,-,-,Animal,1,0,0,1,0
2023,Jul-Dec 2023,Americas,Brazil,"Espírito Santo","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"South American Tern",-,-,-,-,Animal,-,-,-,-,-
2023,Jul-Dec 2023,Americas,Brazil,"Mato Grosso do Sul","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Domestic,"",-,-,1,-,-,-,-,-,-,-
2023,Jul-Dec 2023,Americas,Brazil,"Mato Grosso do Sul","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Domestic,"Birds",-,-,-,92,Animal,10,87,0,5,0
2023,Jul-Dec 2023,Americas,Brazil,"Paraná","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"",-,-,4,-,-,-,-,-,-,-
2023,Jul-Dec 2023,Americas,Brazil,"Paraná","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"Cabot's Tern",-,-,-,-,Animal,4,2,0,2,0
2023,Jul-Dec 2023,Americas,Brazil,"Rio de Janeiro","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"",-,-,10,-,-,-,-,-,-,-
2023,Jul-Dec 2023,Americas,Brazil,"Rio de Janeiro","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"Cabot's Tern",-,-,-,-,Animal,4,4,0,0,0
2023,Jul-Dec 2023,Americas,Brazil,"Rio de Janeiro","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"Royal Tern",-,-,-,-,Animal,6,6,0,0,0
2023,Jul-Dec 2023,Americas,Brazil,"Rio Grande do Sul","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"",-,-,1,-,-,-,-,-,-,-
2023,Jul-Dec 2023,Americas,Brazil,"Rio Grande do Sul","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"Black-necked Swan",-,-,-,-,Animal,-,-,-,-,-
2023,Jul-Dec 2023,Americas,Brazil,"Rio Grande do Sul","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"Royal Tern",-,-,-,-,Animal,1,0,0,1,0
2023,Jul-Dec 2023,Americas,Brazil,"Rio Grande do Sul","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"South-American sea lion",-,-,-,-,Animal,-,-,-,-,-
